"naid","workingStartDate","workingEndDate","workingDateLabel","dateBasis","title","localId","seriesNaid","seriesTitle","chapter","routing","reviewTopics","reviewFocus","reviewKeyExtent","markerStatus","markerRecordGroup","markerSeries","markerSubseries","hasOnlinePdf","pdfPages","pdfBytes","catalogPdfBytes","pdfByteBasis","accessStatus","ocrCharacterCount","memosToPresident","memosToScowcroft","memorandaOfConversation","meetingRecords","withdrawalSheets","economicSignalTotal","economySignals","financeSignals","tradeSignals","assistanceSanctionsSignals","energySignals","agricultureSignals","treasurySignals","archivalLocator","provenanceStem","catalogUrl","pdfUrl"
"366551873","1990-06-01","1990-06-30","June 1990","Folder title month","China: Non-Tiananmen (June 1990)","91134-005","4545955","China Chronological Files","Series context and cross-volume routing","Series context","","","","verified","George H.W. Bush Presidential Records","China Chronological Files","Non-Tiananmen Files","true","0","8158146","8158146","HTTP Content-Length","Restricted - Possibly","27047","2","2","0","0","7","14","1","5","5","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, China Chronological Files, Non-Tiananmen Files, OA/ID 91134–005, China: Non-Tiananmen (June 1990).","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, China Chronological Files, Non-Tiananmen Files, OA/ID 91134–005, China: Non-Tiananmen (June 1990).","https://catalog.archives.gov/id/366551873","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/4545955/41-bpr-scow-cc-ntian-91134-005.pdf"
"366551903","1990-06-01","1990-06-30","June 1990","Folder title month","Latin America--Central America (June 1990) [1]","91138-007","4545957","Latin America Files","Series context and cross-volume routing","Series context","","","","verified","George H.W. Bush Presidential Records","Latin American Files","Central American Chronological Files","true","0","3313870","3313870","HTTP Content-Length","Restricted - Possibly","9630","5","1","0","0","1","38","6","4","24","0","0","2","0","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Latin American Files, Central American Chronological Files, OA/ID 91138–007, Latin America—Central America (June 1990) [1].","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Latin American Files, Central American Chronological Files, OA/ID 91138–007, Latin America—Central America (June 1990) [1].","https://catalog.archives.gov/id/366551903","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/4545957/41-bpr-scow-la-cachr-91138-007.pdf"
"366551904","1990-06-01","1990-06-30","June 1990","Folder title month","Latin America--Central America (June 1990) [2]","91138-008","4545957","Latin America Files","Series context and cross-volume routing","Series context","","","","verified","George H.W. Bush Presidential Records","Latin American Files","Central American Chronological Files","true","0","4656122","4656122","HTTP Content-Length","Restricted - Possibly","18960","0","1","0","0","1","12","2","0","3","5","0","0","0","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Latin American Files, Central American Chronological Files, OA/ID 91138–008, Latin America—Central America (June 1990) [2].","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Latin American Files, Central American Chronological Files, OA/ID 91138–008, Latin America—Central America (June 1990) [2].","https://catalog.archives.gov/id/366551904","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/4545957/41-bpr-scow-la-cachr-91138-008.pdf"
"366551916","1990-06-01","1990-06-30","June 1990","Folder title month","Latin America--Economics (June 1990)","91139-007","4545957","Latin America Files","Trade Policy and Market Access","Volume XXX review","Latin America; Economic policy; Debt and trade; Trade and market access; Debt and international finance; Strategic trade and technology; Energy; Agriculture","This file belongs to the complete 13-folder Economic Chronological Files subseries. Screen its decision memoranda, presidential meeting materials, debt papers, trade papers, and follow-up actions individually for Volume XXX and route country-policy material to the appropriate regional volume. Country meeting packets and presidential conversations may duplicate the Presidential Correspondence Files or regional NSC staff files; compare dates, subjects, and document text before promotion.","The official file-unit PDF is online. This collection-wide pass did not establish its served-PDF page count or item boundaries; page totals on withdrawal sheets describe individual entries, not the complete file unit.","verified","George H.W. Bush Presidential Records","Latin American Files","Economic Chronological Files","true","0","34689363","34689364","HTTP Content-Length","Restricted - Possibly","142312","9","6","0","0","25","364","100","54","186","0","4","2","4","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Latin American Files, Economic Chronological Files, OA/ID 91139–007, Latin America—Economics (June 1990).","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Latin American Files, Economic Chronological Files, OA/ID 91139–007, Latin America—Economics (June 1990).","https://catalog.archives.gov/id/366551916","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/4545957/41-bpr-scow-la-econchr-91139-007.pdf"
"366551928","1990-06-01","1990-06-30","June 1990","Folder title month","Latin America--Panama (June 1990)","91140-006","4545957","Latin America Files","Series context and cross-volume routing","Series context","","","","verified","George H.W. Bush Presidential Records","Latin American Files","Panama Chronological Files","true","0","4252078","4252078","HTTP Content-Length","Restricted - Possibly","15095","0","2","0","0","3","6","0","3","3","0","0","0","0","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Latin American Files, Panama Chronological Files, OA/ID 91140–006, Latin America—Panama (June 1990).","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Latin American Files, Panama Chronological Files, OA/ID 91140–006, Latin America—Panama (June 1990).","https://catalog.archives.gov/id/366551928","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/4545957/41-bpr-scow-la-panama-91140-006.pdf"
"366551934","1990-06-01","1990-06-30","June 1990","Folder title month","Latin America--Drug War (June 1990) [1]","91141-003","4545957","Latin America Files","Series context and cross-volume routing","Series context","","","","verified","George H.W. Bush Presidential Records","Latin American Files","Drug War Chronological Files","true","0","7441595","7441595","HTTP Content-Length","Restricted - Possibly","29568","3","2","0","0","3","60","9","6","38","1","1","5","0","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Latin American Files, Drug War Chronological Files, OA/ID 91141–003, Latin America—Drug War (June 1990) [1].","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Latin American Files, Drug War Chronological Files, OA/ID 91141–003, Latin America—Drug War (June 1990) [1].","https://catalog.archives.gov/id/366551934","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/4545957/41-bpr-scow-la-drugchr-91141-003.pdf"
"366551935","1990-06-01","1990-06-30","June 1990","Folder title month","Latin America--Drug War (June 1990) [2]","91141-004","4545957","Latin America Files","Series context and cross-volume routing","Series context","","","","verified","George H.W. Bush Presidential Records","Latin American Files","Drug War Chronological Files","true","0","15651730","15651730","HTTP Content-Length","Restricted - Possibly","62413","3","3","0","0","7","70","19","17","29","0","3","0","2","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Latin American Files, Drug War Chronological Files, OA/ID 91141–004, Latin America—Drug War (June 1990) [2].","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Latin American Files, Drug War Chronological Files, OA/ID 91141–004, Latin America—Drug War (June 1990) [2].","https://catalog.archives.gov/id/366551935","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/4545957/41-bpr-scow-la-drugchr-91141-004.pdf"
"366551943","1990-06-01","1990-06-30","June 1990","Folder title month","Middle East Peace (June 1990)","91142-007","4545976","Middle East Peace Process Files","Series context and cross-volume routing","Series context","","","","verified","George H.W. Bush Presidential Records","Middle East Peace Process Files","Chronological Files","true","0","27543996","27543996","HTTP Content-Length","Restricted - Possibly","104501","6","8","9","0","9","90","30","45","2","2","1","0","2","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Middle East Peace Process Files, Chronological Files, OA/ID 91142–007, Middle East Peace (June 1990).","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Middle East Peace Process Files, Chronological Files, OA/ID 91142–007, Middle East Peace (June 1990).","https://catalog.archives.gov/id/366551943","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/4545976/41-bpr-scow-mepp-chr-91142-007.pdf"
"366552001","1990-06-01","1990-06-30","June 1990","Folder title month","Other (June 1990) [1]","91149-002","4708326","Chronological Files","Trade Policy and Market Access","Volume XXX review","Taiwan; GATT; Jordan and Egypt; Trade and market access; Debt and international finance; Economic summits and G-7; Agriculture","The opening inventory identifies the White House decision trail on Taiwan and the GATT and a four-page memorandum on mounting economic distress in Jordan and Egypt.","The official file-unit PDF is online. This collection-wide pass did not establish its served-PDF page count or item boundaries; page totals on withdrawal sheets describe individual entries, not the complete file unit.","verified","George H.W. Bush Presidential Records","Chronological Files","","true","0","8795798","8795798","HTTP Content-Length","Restricted - Possibly","34885","6","2","0","0","9","81","13","9","55","0","0","1","0","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Chronological Files, OA/ID 91149–002, Other (June 1990) [1].","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Chronological Files, OA/ID 91149–002, Other (June 1990) [1].","https://catalog.archives.gov/id/366552001","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/4708326/41-bpr-scow-chron-91149-002.pdf"
"366552002","1990-06-01","1990-06-30","June 1990","Folder title month","Other (June 1990) [2]","91149-003","4708326","Chronological Files","Economic Summits and Industrialized-Country Cooperation","Volume XXX review","Houston Economic Summit; Western assistance to the USSR; Taiwan and GATT; Trade and market access; Debt and international finance; Economic summits and G-7; Transition economies; Strategic trade and technology; Energy; Agriculture","The folder contains presidential and staff summit-preparation papers, a five-page initiative on Western assistance for the USSR, Taiwan-GATT coordination, and summit correspondence from foreign leaders.","The official file-unit PDF is online. This collection-wide pass did not establish its served-PDF page count or item boundaries; page totals on withdrawal sheets describe individual entries, not the complete file unit.","verified","George H.W. Bush Presidential Records","Chronological Files","","true","0","29830977","29830976","HTTP Content-Length","Restricted - Possibly","121265","0","5","0","0","17","265","58","25","91","4","2","17","4","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Chronological Files, OA/ID 91149–003, Other (June 1990) [2].","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Chronological Files, OA/ID 91149–003, Other (June 1990) [2].","https://catalog.archives.gov/id/366552002","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/4708326/41-bpr-scow-chron-91149-003.pdf"
"366552003","1990-06-01","1990-06-30","June 1990","Folder title month","Other (June 1990) [3]","91149-004","4708326","Chronological Files","Economic Summits and Industrialized-Country Cooperation","Volume XXX review","Houston Economic Summit; Western assistance to the USSR; Summit messages; Trade and market access; Debt and international finance; Economic summits and G-7; Transition economies; Agriculture","The folder inventory identifies the President's Houston briefing materials, messages to every summit leader, a six-page Scowcroft memorandum on Western assistance for the USSR, and the June 28 Cabinet Room briefing packet.","The official file-unit PDF is online. This collection-wide pass did not establish its served-PDF page count or item boundaries; page totals on withdrawal sheets describe individual entries, not the complete file unit.","verified","George H.W. Bush Presidential Records","Chronological Files","","true","0","36235502","36235504","HTTP Content-Length","Restricted - Possibly","148093","2","3","0","0","23","527","113","45","184","7","0","93","14","George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Chronological Files, OA/ID 91149–004, Other (June 1990) [3].","Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Chronological Files, OA/ID 91149–004, Other (June 1990) [3].","https://catalog.archives.gov/id/366552003","https://catalog.archives.gov/medialz/presidential-libraries/bush/gb-gbs/4708326/41-bpr-scow-chron-91149-004.pdf"
